,time,name,Precision,Recall,f1_score,accuracy
0,2022-04-05,Model_20-256-100-201483-,0.7158012283640425,0.448095071653268,0.5511607910576095,0.5984615384615385
1,2022-04-05,Model_20-256-100-201483-,0.6921898928024502,0.6319468717231738,0.6606979718618674,0.6428846153846154
2,2022-04-05,Model_20-256-100-201483-,0.6890243902439024,0.6319468717231738,0.6592525068368277,0.640576923076923
3,2022-04-09,Model_20-256-100-201483-,0.7282798833819242,0.4365606431317721,0.5458916083916083,0.6003846153846154
4,2022-04-09,Model_20-256-100-201483-,0.6889748549323017,0.6225096120237679,0.6540580242379728,0.6376923076923077
5,2022-04-09,Model_20-256-100-201483-,0.6918382913806255,0.6340440405452639,0.66168156118913,0.6432692307692308
6,2022-04-09,Model_20-256-100-201483-,0.5810119386014782,0.7144355120587207,0.640852798244239,0.5594230769230769
7,2022-04-09,Model_20-256-100-201483-,0.6847697756788665,0.6081789584061517,0.6442058496853018,0.6303846153846154
8,2022-04-09,Model_20-256-100-201483-,0.6889400921658986,0.6270534778049633,0.6565416285452882,0.6390384615384616
